time,epoch,lr,train_loss
2024-11-19 10:47:48.085980,0,2.1429e-05,0.07292431967395059
2024-11-19 11:00:25.788860,1,4.2857e-05,0.03177797257876956
2024-11-19 11:13:02.367950,2,6.4286e-05,0.026339357492707945
2024-11-19 11:25:40.002544,3,8.5714e-05,0.02392542938994782
2024-11-19 11:38:17.539498,4,0.00010714,0.02223690244194588
2024-11-19 11:50:55.733043,5,0.00012857,0.021777823115320623
2024-11-19 12:03:34.046546,6,0.00015,0.021635276594509652
time,epoch,lr,train_loss,val_loss,val_average_precision,val_average_precision_right center midfield,val_average_precision_right bottom midfield,val_average_precision_right top midfield,val_average_precision_right bottom corner,val_average_precision_right top corner,val_average_precision_right bottom box,val_average_precision_right edge of the box,val_average_precision_right top box,val_average_precision_0,val_average_precision_left center midfield,val_average_precision_left bottom midfield,val_average_precision_left top midfield,val_average_precision_left bottom corner,val_average_precision_left top corner,val_average_precision_left bottom box,val_average_precision_left edge of the box,val_average_precision_left top box,val_binary_accuracy,val_binary_accuracy_right center midfield,val_binary_accuracy_right bottom midfield,val_binary_accuracy_right top midfield,val_binary_accuracy_right bottom corner,val_binary_accuracy_right top corner,val_binary_accuracy_right bottom box,val_binary_accuracy_right edge of the box,val_binary_accuracy_right top box,val_binary_accuracy_0,val_binary_accuracy_left center midfield,val_binary_accuracy_left bottom midfield,val_binary_accuracy_left top midfield,val_binary_accuracy_left bottom corner,val_binary_accuracy_left top corner,val_binary_accuracy_left bottom box,val_binary_accuracy_left edge of the box,val_binary_accuracy_left top box
2024-11-19 16:13:39.162381,10,0.00011665,0.015541981203407586,0.023508548114973236,0.4085609486967946,0.5777667560095003,0.35627030200851895,0.5168700103168644,0.48578217419072756,0.3376240412862581,0.43383664316782367,0.5023569610806785,0.5284210685598811,0.3615799945526114,0.5472800666686932,0.41354763719584176,0.48056380168451096,0.16821203037074065,0.27101260866552124,0.24136250747543622,0.39154781084177603,0.3315017137701242,0.9659816634510402,0.8869819476226799,0.9403763030765319,0.9466056445461479,0.98232901093313,0.9838545639460972,0.9808034579201628,0.9856343757945588,0.9909738113399441,0.9801678108314263,0.9047800661072972,0.9509280447495551,0.958047292143402,0.9876684464785151,0.9855072463768116,0.9829646580218663,0.9865242817187897,0.9875413170607679
2024-11-19 16:35:34.379317,11,0.00011093,0.015228311761828085,0.022206019354446646,0.42866783934822894,0.6142685385221933,0.40208222691284945,0.5050240565117502,0.4886354168119467,0.3548370955473359,0.4617627227412533,0.5249316918471337,0.5134402169984806,0.35662190898712454,0.5777274713387722,0.45468737100271844,0.4709564734128667,0.23035853231858316,0.26774066783231926,0.30429870405371107,0.45005686391101934,0.30992331016983454,0.9683298185788426,0.889905924230867,0.9439359267734554,0.9565217391304348,0.9824561403508771,0.9851258581235698,0.9863971523010424,0.9870327993897788,0.992372234935164,0.9797864225781846,0.9125349605898805,0.952326468344775,0.9590643274853801,0.990465293668955,0.9848715992880752,0.9834731756928553,0.987159928807526,0.9881769641495042
2024-11-19 16:57:48.299294,12,0.00010493,0.014399932994462386,0.020976061519907437,0.4696879238206807,0.6021234180915073,0.35556892543116264,0.5330423460376499,0.45430698629816635,0.39073962012747576,0.51072683348686,0.5648808629082747,0.5473994705328321,0.34738322832831947,0.5844360848034127,0.4298176156196912,0.49063879743995426,0.32224925420498796,0.36771214266833663,0.47394799015052236,0.492601547670449,0.5171195811519705,0.9686513812237327,0.9000762776506483,0.9421561149249936,0.9563946097126875,0.98232901093313,0.9857615052123061,0.9869056699720316,0.9860157640478007,0.992372234935164,0.9781337401474701,0.9087210780574625,0.9508009153318078,0.9591914569031273,0.990465293668955,0.9848715992880752,0.986142893465548,0.986651411136537,0.9900839054157132
2024-11-19 17:19:43.584946,13,9.8695e-05,0.013829586806374826,0.021124780017222965,0.4759291088214463,0.6321705449095776,0.36841599160164756,0.5405903899109382,0.4444449260069987,0.39189349685429237,0.4994739695311279,0.5960752841583609,0.5578121740728887,0.3800623157028657,0.5958055773262795,0.40307161363846555,0.5089240042086047,0.304684867642669,0.3812322253036543,0.48146275790944393,0.5054887939993165,0.4991859171874555,0.9694590269364802,0.90325451309433,0.9477498093058734,0.9588100686498856,0.9818204932621408,0.9842359521993389,0.984744469870328,0.9880498347317569,0.9908466819221968,0.9796592931604373,0.912789219425375,0.9481311975591151,0.9603356216628528,0.9897025171624714,0.9857615052123061,0.9881769641495042,0.9865242817187897,0.9902110348334605
2024-11-19 17:41:38.702004,14,9.2272e-05,0.013902960880139327,0.02127325528878158,0.4983848873637134,0.664904660401993,0.446777080109008,0.5547475543978789,0.467050348893709,0.3999422908727412,0.4772679095699407,0.5466318691244143,0.5416959713219964,0.4058674152322394,0.635159531834158,0.47992693385712265,0.508310297190219,0.33743240362228394,0.41313569515933873,0.5304453294173416,0.5668617712406123,0.49638602293813094,0.970520931484722,0.9131706076786168,0.9501652682430715,0.9594457157386219,0.9832189168573608,0.9822018815153827,0.986142893465548,0.9856343757945588,0.9916094584286804,0.9799135519959319,0.916603101957793,0.9525807271802695,0.9569031273836766,0.9902110348334605,0.986142893465548,0.9874141876430206,0.9883040935672515,0.9891939994914823
2024-11-19 18:03:33.172373,15,8.5717e-05,0.013707791737317144,0.020807722294812085,0.5151848227816118,0.6656446589814929,0.4467965261229676,0.5789183172661126,0.44939179897678116,0.42835134688226295,0.5457948491711078,0.6347421539439331,0.5760302574194114,0.36657950148350027,0.6506426554172281,0.4947473942808476,0.5224434178586869,0.391175035169595,0.42832680824995134,0.48664985906862623,0.5847287477136731,0.5071786592812223,0.9704536276753264,0.9163488431222985,0.9473684210526315,0.9626239511823036,0.9808034579201628,0.9830917874396136,0.9865242817187897,0.9870327993897788,0.9919908466819222,0.9801678108314263,0.910373760488177,0.9538520213577422,0.9566488685481821,0.9902110348334605,0.9862700228832952,0.9876684464785151,0.9867785405542843,0.9899567759979659
2024-11-19 18:25:29.605404,16,7.9081e-05,0.012970882099325518,0.020017184650327143,0.5135016424387432,0.6756580136262189,0.4462561271687734,0.6000093530569443,0.5006513692372521,0.4764491065456284,0.4990812797674842,0.6005117913403331,0.5349491703632683,0.3560850564454452,0.6690933084672901,0.4663085832416917,0.5494954323689899,0.3608813337840942,0.43237825428810106,0.4663086904985454,0.6236818219002526,0.4717292293583229,0.9717324000538431,0.9167302313755403,0.9495296211543351,0.9637681159420289,0.9827103991863717,0.9869056699720316,0.9849987287058225,0.986651411136537,0.9914823290109331,0.9805491990846682,0.9195270785659801,0.9521993389270277,0.9607170099160945,0.9912280701754386,0.9860157640478007,0.9872870582252733,0.9891939994914823,0.9899567759979659
2024-11-19 18:47:25.661792,17,7.2419e-05,0.012512452203651884,0.022022742318569415,0.48474748061735334,0.6546853865478086,0.42969470863257503,0.5870699458840369,0.4910602851862755,0.3861813996054143,0.44133410062591644,0.5381262968704873,0.49404900044261063,0.3344037715234266,0.656191035571324,0.45691779886609385,0.5311113581598663,0.3160363275044497,0.4237950473335697,0.4319287202028396,0.6120567422884792,0.45606524524983383,0.9709696235473594,0.9196542079837274,0.9476226798881261,0.9640223747775235,0.9830917874396136,0.9843630816170862,0.9810577167556572,0.9863971523010424,0.9913551995931859,0.9786422578184591,0.9164759725400458,0.952834986015764,0.9602084922451055,0.9900839054157132,0.986651411136537,0.9865242817187897,0.9874141876430206,0.9900839054157132
2024-11-19 19:09:20.123217,18,6.5783e-05,0.012553221386714842,0.02166314470763153,0.4929896940318707,0.6622878404199191,0.43719178249046675,0.5588547265720615,0.50126159388528,0.3634089590032412,0.4401290128205992,0.537293236495371,0.4956136462398629,0.3587043693377614,0.6550972814015905,0.4615280470275272,0.5124182442525742,0.3616152367238784,0.4289234439854866,0.47778307700803013,0.6538214986536284,0.47489280222452407,0.9708873633358759,0.9171116196287821,0.9497838799898296,0.9627510806000509,0.9834731756928553,0.9846173404525808,0.9814391050088991,0.9842359521993389,0.9909738113399441,0.9786422578184591,0.9167302313755403,0.9511823035850496,0.9602084922451055,0.9909738113399441,0.9867785405542843,0.9875413170607679,0.9881769641495042,0.990465293668955
2024-11-19 19:31:13.193257,19,5.9228e-05,0.012259661431897254,0.02058475097931986,0.498824170113661,0.6717475172200522,0.3983720824831821,0.5674214640991417,0.5007895571338563,0.3353683590104243,0.5087299576719158,0.5728738656391035,0.5503904817523498,0.41138695261864117,0.6541647044436052,0.46019120835215166,0.5262979156182945,0.2988101268750584,0.40155165573468166,0.4799495019522152,0.6576692664624585,0.48429627486510524,0.9709397107431835,0.9173658784642766,0.9440630561912027,0.9632595982710399,0.9818204932621408,0.986142893465548,0.9855072463768116,0.9865242817187897,0.9917365878464277,0.9809305873379099,0.9134248665141114,0.9518179506737859,0.9602084922451055,0.9902110348334605,0.9865242817187897,0.9875413170607679,0.9886854818204933,0.9902110348334605
2024-11-19 19:53:08.018438,20,5.2805e-05,0.011588811741033456,0.023303382957760615,0.4747361015410429,0.6428726014487511,0.3818705347445732,0.5473076096648606,0.46906518481026055,0.3407515941910903,0.5506040967369056,0.5589359259889419,0.525220082868488,0.34872823874789066,0.6265331941242007,0.43979178799372015,0.5062119048063215,0.2736181353400556,0.39207653669415987,0.4607910551465292,0.5938427374434485,0.41229250544753154,0.9708798851348321,0.9143147724383422,0.9459699974574116,0.9640223747775235,0.9816933638443935,0.9880498347317569,0.986142893465548,0.987159928807526,0.9919908466819222,0.9808034579201628,0.9096109839816934,0.9520722095092804,0.9603356216628528,0.9900839054157132,0.9865242817187897,0.9877955758962624,0.9888126112382405,0.9895753877447241
2024-11-19 20:15:03.649943,21,4.6568e-05,0.011412019765419845,0.02265178833832947,0.5091265736884777,0.6626771636092627,0.4040323478548793,0.5799890369117715,0.5148435141607455,0.38578731723863846,0.5723819220641652,0.6316654155501459,0.5688578818142995,0.37457293266798497,0.6510090426520863,0.46427925570481415,0.5385711370940389,0.2912967703452459,0.4153212293601646,0.49794506714792636,0.6157549144137631,0.4861668041141893,0.9716576180434034,0.9190185608949911,0.9453343503686753,0.9655479277904907,0.982837528604119,0.9883040935672515,0.9842359521993389,0.9902110348334605,0.9919908466819222,0.9808034579201628,0.910373760488177,0.9527078565980168,0.9609712687515891,0.9903381642512077,0.986651411136537,0.9893211289092296,0.9895753877447241,0.9899567759979659
2024-11-19 20:36:59.362113,22,4.0565e-05,0.011150371907379554,0.024806949368466745,0.4741095931070987,0.6359189349135835,0.3778454515135992,0.5470165530403438,0.5046731730481552,0.3241835307294932,0.5105483225048286,0.5896216228132076,0.4688122129526538,0.3602898152161153,0.6239976426129188,0.43246933230204904,0.49704193255513396,0.2899738146345401,0.4084089971577732,0.46708753558661437,0.5751813248905251,0.4467928863491442,0.9702517162471397,0.9077040427154843,0.9426646325959828,0.9630053394355453,0.9834731756928553,0.9879227053140096,0.9857615052123061,0.9881769641495042,0.9902110348334605,0.9809305873379099,0.912789219425375,0.9496567505720824,0.9593185863208746,0.9899567759979659,0.9870327993897788,0.9880498347317569,0.9881769641495042,0.9894482583269769
2024-11-19 20:58:55.010590,23,3.4846e-05,0.011006314323340698,0.02523300129594436,0.4900978458392974,0.6473598549460139,0.3796574843205351,0.5892045340920574,0.5303012816218887,0.3678075144414592,0.47716893732317706,0.6318841803895284,0.5362445051770949,0.3450607723987014,0.6436627663118306,0.44683641261327073,0.5299427570690652,0.31290992438960896,0.40768911521982154,0.452749246349299,0.5882199142958041,0.44496417830889917,0.9710369273567551,0.9144419018560895,0.9416475972540046,0.9647851512840071,0.9837274345283499,0.9877955758962624,0.9852529875413171,0.9883040935672515,0.9914823290109331,0.9811848461734045,0.9126620900076278,0.9519450800915332,0.9605898804983474,0.990465293668955,0.986651411136537,0.9872870582252733,0.9890668700737351,0.9903381642512077
2024-11-19 21:20:49.152070,24,2.9456e-05,0.011105965808196425,0.02700876733027851,0.4710278045256754,0.6579660175514966,0.3938247870153696,0.5883019559708441,0.5014233963074595,0.3658832784655942,0.4653978751048111,0.5772907354881347,0.5380059513524088,0.32800054877324625,0.6282595205277981,0.4386155219502751,0.5366990660929053,0.2986035709919495,0.37370604495616944,0.38947535245395065,0.5281552068288524,0.3978638471052164,0.9711266657692825,0.9202898550724637,0.9466056445461479,0.9645308924485125,0.9837274345283499,0.9880498347317569,0.9832189168573608,0.9880498347317569,0.9916094584286804,0.9806763285024155,0.9096109839816934,0.9500381388253242,0.9608441393338418,0.9898296465802187,0.9862700228832952,0.9875413170607679,0.9886854818204933,0.9895753877447241
2024-11-19 21:42:46.453589,25,2.4439e-05,0.010703178857813333,0.025773598202530102,0.4712967804082849,0.654357181987466,0.39904758332081675,0.5769910838926655,0.47755709313537,0.3665461886047184,0.4656629036982628,0.5654112320240858,0.5144334249100107,0.3427342434864506,0.6306540465906988,0.43235168470212426,0.5191655782747656,0.2957001559874803,0.38064505948608063,0.42050980224747636,0.5630265641094178,0.40725144048295453,0.971193969578678,0.9210526315789473,0.9466056445461479,0.9646580218662598,0.9832189168573608,0.987159928807526,0.9824561403508771,0.9875413170607679,0.9908466819221968,0.9806763285024155,0.9162217137045512,0.9499110094075769,0.9596999745741165,0.9893211289092296,0.9863971523010424,0.987159928807526,0.9880498347317569,0.9893211289092296
2024-11-19 22:04:42.905803,26,1.9834e-05,0.01031356201325768,0.026222359984422874,0.47931291633428214,0.6615217083415962,0.40248469534605763,0.586267161637509,0.5129420319322676,0.397493545560373,0.5500210995955582,0.5570408148430865,0.5380265284385769,0.3296964635798028,0.6359135735831104,0.445080390482022,0.5205400758685061,0.30017771144019184,0.3846244337800559,0.42738464485277194,0.5340670510997977,0.3650376473015127,0.9708275377275243,0.9182557843885075,0.9430460208492245,0.9647851512840071,0.9824561403508771,0.9875413170607679,0.9869056699720316,0.9879227053140096,0.9905924230867023,0.9802949402491736,0.9110094075769133,0.9505466564963132,0.9604627510806001,0.9894482583269769,0.9865242817187897,0.9880498347317569,0.9875413170607679,0.9886854818204933
2024-11-19 22:26:39.921878,27,1.568e-05,0.010548337955055704,0.026682056182975086,0.4703166534712478,0.6664616801687511,0.3761977520945173,0.5963877817483395,0.5057869387662747,0.3994180529600789,0.5523547950093877,0.5672749847975077,0.527423381404882,0.3324968565719658,0.6373122513467675,0.4246660454423393,0.5234090846092758,0.2947067576869988,0.34339741722589695,0.39463733939616585,0.5172174595368811,0.33623453024518357,0.9707153647118649,0.9207983727434529,0.9444444444444444,0.9646580218662598,0.9838545639460972,0.9879227053140096,0.9852529875413171,0.9877955758962624,0.9911009407576913,0.9802949402491736,0.906559877955759,0.9494024917365879,0.9600813628273582,0.9891939994914823,0.9862700228832952,0.987159928807526,0.9876684464785151,0.9897025171624714
2024-11-19 22:48:36.394130,28,1.201e-05,0.010027586936087256,0.02747744692693686,0.45903383331751924,0.6526488250226007,0.39251359187070495,0.5914877682279716,0.4828840941096584,0.3695117233479277,0.4998815733112796,0.5406997234964724,0.46220136987860544,0.3252214676081753,0.6424726297231796,0.43149947448530607,0.5178332688782321,0.29305670123857736,0.3598396281052416,0.3864011946512831,0.5304568844994081,0.3249652479432024,0.9708724069337881,0.9227053140096618,0.9435545385202135,0.9649122807017544,0.9837274345283499,0.9879227053140096,0.9839816933638444,0.9874141876430206,0.9911009407576913,0.9801678108314263,0.9084668192219679,0.9506737859140605,0.9605898804983474,0.9895753877447241,0.9865242817187897,0.987159928807526,0.9870327993897788,0.9893211289092296
2024-11-19 23:10:34.947786,29,8.8531e-06,0.009927658797808065,0.026420901237580324,0.47330618643452393,0.6596501939457621,0.41350009115869435,0.5938951318495043,0.48690815074276084,0.35513138039846814,0.5020244974618107,0.6164743860917268,0.44130960532581043,0.34459972939478706,0.6471244620023563,0.45095591292751164,0.5206830174313841,0.30295364948045006,0.3813168855116273,0.4110622854988143,0.5534865607343566,0.3651292294310813,0.9710817965630189,0.9249936435291126,0.9450800915331807,0.965166539537249,0.982837528604119,0.9874141876430206,0.9842359521993389,0.9884312229849987,0.9905924230867023,0.9806763285024155,0.9085939486397152,0.9508009153318078,0.9594457157386219,0.9897025171624714,0.9867785405542843,0.9867785405542843,0.9875413170607679,0.9893211289092296
2024-11-19 23:32:32.213234,30,6.2346e-06,0.009824075564880037,0.027648086340507822,0.4608732862284553,0.6576751164817156,0.41516490137874934,0.5839364571129941,0.4823177574029041,0.3666040109555356,0.47932726335563375,0.5687065983703302,0.41709994056348687,0.3426393439024281,0.6471699726584017,0.4431517007722024,0.5171254115122721,0.29628844209108496,0.3810584979828788,0.39077686906302195,0.52289074039822,0.32291284188188085,0.9705358878868099,0.9218154080854309,0.9468599033816425,0.9645308924485125,0.9836003051106026,0.9872870582252733,0.9849987287058225,0.9884312229849987,0.9900839054157132,0.9805491990846682,0.9052885837782862,0.9502923976608187,0.9577930333079074,0.9898296465802187,0.9867785405542843,0.986142893465548,0.9869056699720316,0.9879227053140096
2024-11-19 23:54:27.926202,31,4.1758e-06,0.009520224484815721,0.028262644582341363,0.46416659658174847,0.6595938460232111,0.40985663043224496,0.5919687588733211,0.4802649778388009,0.38149282604247375,0.5070848792439785,0.5719360606110089,0.44063060200706816,0.351079736137963,0.651037239871886,0.44562787479556454,0.5168649364323191,0.2884633700051252,0.35214660959985344,0.3814530519864079,0.5173591525643895,0.3439715894241073,0.9709471889442275,0.92372234935164,0.9474955504703788,0.9649122807017544,0.9834731756928553,0.9884312229849987,0.9853801169590644,0.9888126112382405,0.990465293668955,0.9810577167556572,0.9050343249427918,0.9499110094075769,0.958555809814391,0.9895753877447241,0.9862700228832952,0.9867785405542843,0.9874141876430206,0.9888126112382405
2024-11-20 00:16:24.303912,32,2.6932e-06,0.00998821625628868,0.0276907607939079,0.4640113218681834,0.6647796228825423,0.4054729221078136,0.5967078309057812,0.47389135921518255,0.37335083432338956,0.5064885654193773,0.5697130879868143,0.434892418828697,0.3400252745617153,0.6529521900546,0.44285625681986324,0.5185987491932154,0.29634095440606184,0.36174350594790106,0.3887475940519444,0.5258145046231737,0.33581680043104456,0.9707527557170846,0.9211797609966946,0.9464785151284008,0.9658021866259853,0.9834731756928553,0.9880498347317569,0.9842359521993389,0.9880498347317569,0.9905924230867023,0.9806763285024155,0.9064327485380117,0.9500381388253242,0.9586829392321383,0.9893211289092296,0.9867785405542843,0.9862700228832952,0.9877955758962624,0.9889397406559878
2024-11-20 00:38:19.489227,33,1.7989e-06,0.009591563475740875,0.027409420602477617,0.4720462542248041,0.6637264708359103,0.40818575680043534,0.5923768942574217,0.47958538909377374,0.38377512125702107,0.5006391853955642,0.5853737159678204,0.45075838867499446,0.3444234682909063,0.6537575532138765,0.44604816499257655,0.5200424974249868,0.29704888156302445,0.3810927520875833,0.42017459088075165,0.543794246751768,0.3539832443332562,0.9708574505317003,0.9228324434274091,0.9464785151284008,0.9654207983727434,0.9839816933638444,0.9881769641495042,0.9842359521993389,0.988558352402746,0.9907195525044495,0.9809305873379099,0.9054157131960335,0.9500381388253242,0.9581744215611493,0.9893211289092296,0.9865242817187897,0.9867785405542843,0.9879227053140096,0.9890668700737351
